invoice_id,date,customer_id,salesperson_id,segment,sku,qty,list_unit_price,discount_pct,unit_cost
CI201708001305,3/08/2017,C00031,SP003,hotel,BEAN-DECAF-1KG,2,65,0.117,32.56
CI201912000100,20/12/2019,C00003,SP003,independent_cafe,BEAN-HOUSE-5KG,8,230,0.107,136.25
CI201912000101,27/12/2019,C00003,SP003,independent_cafe,BEAN-HOUSE-5KG,2,230,0.126,136.25
CI201707001304,27/07/2017,C00031,SP003,hotel,BEAN-ESPRESSO-5KG,6,240,0.079,152.23
CI201912000101,27/12/2019,C00003,SP003,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0,212.56
CI201905000102,8/05/2019,C00003,SP003,independent_cafe,SERV-ANNUAL-CONTRACT-SMALL,2,1200,0,428.56
CI201910000103,12/10/2019,C00003,SP003,independent_cafe,SERV-CALL-OUT,2,250,0.095,97.62
CI201910000103,12/10/2019,C00003,SP003,independent_cafe,SERV-PARTS-MISC,2,180,0.074,75.93
CI201911000104,6/11/2019,C00003,SP003,independent_cafe,SERV-CALL-OUT,2,250,0,97.86
CI201902000105,12/02/2019,C00004,SP004,office,BEAN-HOUSE-5KG,2,230,0.287,132.94
CI201707001716,28/07/2017,C00036,SP002,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.063,152.23
CI201902000105,12/02/2019,C00004,SP004,office,BEAN-SINGLE-ETH-5KG,2,260,0.32,202.07
CI201903000106,14/03/2019,C00004,SP004,office,BEAN-HOUSE-5KG,4,230,0.29,133.27
CI201707003052,28/07/2017,C00058,SP003,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.112,152.23
CI201904000107,13/04/2019,C00004,SP004,office,BEAN-HOUSE-5KG,4,230,0.32,133.6
CI201707002223,29/07/2017,C00044,SP004,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.307,152.23
CI201708001717,4/08/2017,C00036,SP002,independent_cafe,BEAN-DECAF-1KG,2,65,0.077,32.56
CI201906000109,12/06/2019,C00004,SP004,office,BEAN-HOUSE-5KG,4,230,0.32,134.26
CI201708001581,8/08/2017,C00034,SP003,independent_cafe,BEAN-DECAF-1KG,4,65,0.108,32.56
CI201907000110,12/07/2019,C00004,SP004,office,BEAN-HOUSE-5KG,4,230,0.32,134.59
CI201707002401,29/07/2017,C00046,SP004,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.32,152.23
CI201708001718,11/08/2017,C00036,SP002,independent_cafe,BEAN-DECAF-1KG,2,65,0.117,32.56
CI201908000111,11/08/2019,C00004,SP004,office,BEAN-HOUSE-5KG,2,230,0.32,134.92
CI201708001580,1/08/2017,C00034,SP003,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0,152.61
CI201909000112,10/09/2019,C00004,SP004,office,BEAN-HOUSE-5KG,10,230,0.257,135.25
CI201910000113,10/10/2019,C00004,SP004,office,BEAN-HOUSE-5KG,4,230,0.32,135.59
CI201708002403,12/08/2017,C00046,SP004,independent_cafe,BEAN-DECAF-1KG,2,65,0.185,32.56
CI201708002004,2/08/2017,C00040,SP003,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.135,152.61
CI201708001719,18/08/2017,C00036,SP002,independent_cafe,BEAN-DECAF-1KG,2,65,0,32.56
CI201912000115,9/12/2019,C00004,SP004,office,BEAN-HOUSE-5KG,6,230,0.282,136.25
CI201708002404,19/08/2017,C00046,SP004,independent_cafe,BEAN-DECAF-1KG,2,65,0.288,32.56
CI201805000116,6/05/2018,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0,130.02
CI201708000216,3/08/2017,C00007,SP003,independent_cafe,BEAN-ESPRESSO-5KG,8,240,0.14,152.61
CI201805000116,6/05/2018,C00005,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,4,260,0,197.64
CI201708001305,3/08/2017,C00031,SP003,hotel,BEAN-ESPRESSO-5KG,8,240,0.066,152.61
CI201805000117,13/05/2018,C00005,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,4,260,0,202.84
CI201805000118,20/05/2018,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0,130.02
CI201708001717,4/08/2017,C00036,SP002,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.098,152.61
CI201805000118,20/05/2018,C00005,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.085,197.64
CI201708001143,28/08/2017,C00028,SP003,hotel,BEAN-DECAF-1KG,2,65,0.14,32.56
CI201805000119,27/05/2018,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0.077,130.02
CI201708003053,4/08/2017,C00058,SP003,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.1,152.61
CI201805000119,27/05/2018,C00005,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.082,197.64
CI201806000120,3/06/2018,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.094,130.35
CI201708002224,5/08/2017,C00044,SP004,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.32,152.61
CI201806000120,3/06/2018,C00005,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.065,198.13
CI201806000121,10/06/2018,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0,130.35
CI201708002402,5/08/2017,C00046,SP004,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.289,152.61
CI201806000122,17/06/2018,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,8,230,0.091,130.35
CI201708002005,9/08/2017,C00040,SP003,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.097,152.61
CI201806000122,17/06/2018,C00005,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.068,203.34
CI201708002842,9/08/2017,C00055,SP002,restaurant,BEAN-ESPRESSO-5KG,4,240,0.059,152.61
CI201806000123,24/06/2018,C00005,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,4,260,0.07,198.13
CI201708000217,10/08/2017,C00007,SP003,independent_cafe,BEAN-ESPRESSO-5KG,8,240,0,152.61
CI201708002008,30/08/2017,C00040,SP003,independent_cafe,BEAN-DECAF-1KG,4,65,0.11,32.56
CI201708001306,10/08/2017,C00031,SP003,hotel,BEAN-ESPRESSO-5KG,16,240,0.14,152.61
CI201709000221,7/09/2017,C00007,SP003,independent_cafe,BEAN-DECAF-1KG,2,65,0.14,32.64
CI201807000126,15/07/2018,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0,130.67
CI201708003054,11/08/2017,C00058,SP003,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.083,152.61
CI201708002225,12/08/2017,C00044,SP004,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.204,152.61
CI201709001310,7/09/2017,C00031,SP003,hotel,BEAN-DECAF-1KG,2,65,0.09,32.64
CI201807000128,29/07/2018,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.072,130.67
CI201708002403,12/08/2017,C00046,SP004,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.203,152.61
CI201807000128,29/07/2018,C00005,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,4,260,0.077,198.61
CI201708001582,15/08/2017,C00034,SP003,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0,152.61
CI201808000129,5/08/2018,C00005,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,4,260,0.035,199.1
CI201808000130,12/08/2018,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.042,130.99
CI201708000734,16/08/2017,C00014,SP003,restaurant,BEAN-ESPRESSO-5KG,2,240,0.113,152.61
CI201808000130,12/08/2018,C00005,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.079,199.1
CI201808000131,19/08/2018,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.078,130.99
CI201708002006,16/08/2017,C00040,SP003,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.14,152.61
CI201709002010,13/09/2017,C00040,SP003,independent_cafe,BEAN-DECAF-1KG,4,65,0.097,32.64
CI201808000132,26/08/2018,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.074,130.99
CI201708000218,17/08/2017,C00007,SP003,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.084,152.61
CI201709001723,15/09/2017,C00036,SP002,independent_cafe,BEAN-DECAF-1KG,2,65,0.075,32.64
CI201708001307,17/08/2017,C00031,SP003,hotel,BEAN-ESPRESSO-5KG,4,240,0.12,152.61
CI201809000134,9/09/2018,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0,131.31
CI201708001719,18/08/2017,C00036,SP002,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.062,152.61
CI201809000135,16/09/2018,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.1,131.31
CI201708003055,18/08/2017,C00058,SP003,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.086,152.61
CI201809000136,23/09/2018,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.065,131.31
CI201708002226,19/08/2017,C00044,SP004,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.32,152.61
CI201809000136,23/09/2018,C00005,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.066,204.85
CI201809000137,30/09/2018,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.12,131.31
CI201708002404,19/08/2017,C00046,SP004,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.32,152.61
CI201809000137,30/09/2018,C00005,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.098,199.59
CI201709002408,16/09/2017,C00046,SP004,independent_cafe,BEAN-DECAF-1KG,2,65,0.239,32.64
CI201810000138,7/10/2018,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0,131.64
CI201708001583,22/08/2017,C00034,SP003,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0,152.61
CI201810000139,14/10/2018,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0.093,131.64
CI201708002007,23/08/2017,C00040,SP003,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.14,152.61
CI201810000139,14/10/2018,C00005,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.057,205.35
CI201810000140,21/10/2018,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.12,131.64
CI201708000219,24/08/2017,C00007,SP003,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.099,152.61
CI201810000141,28/10/2018,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.078,131.64
CI201708001308,24/08/2017,C00031,SP003,hotel,BEAN-ESPRESSO-5KG,4,240,0.075,152.61
CI201810000141,28/10/2018,C00005,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.101,200.09
CI201811000142,4/11/2018,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.084,131.96
CI201708001720,25/08/2017,C00036,SP002,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.053,152.61
CI201811000142,4/11/2018,C00005,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.106,200.58
CI201811000142,4/11/2018,C00005,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.087,205.86
CI201811000143,11/11/2018,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0.074,131.96
CI201708003056,25/08/2017,C00058,SP003,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.114,152.61
CI201811000144,18/11/2018,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0,131.96
CI201708002227,26/08/2017,C00044,SP004,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.32,152.61
CI201709001146,18/09/2017,C00028,SP003,hotel,BEAN-DECAF-1KG,2,65,0.126,32.64
CI201811000145,25/11/2018,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0,131.96
CI201708002405,26/08/2017,C00046,SP004,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.251,152.61
CI201708001143,28/08/2017,C00028,SP003,hotel,BEAN-ESPRESSO-5KG,8,240,0.14,152.61
CI201812000146,2/12/2018,C00005,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.058,201.08
CI201812000147,9/12/2018,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,10,230,0.078,132.29
CI201708001584,29/08/2017,C00034,SP003,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.107,152.61
CI201812000147,9/12/2018,C00005,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.041,206.37
CI201812000148,16/12/2018,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.107,132.29
CI201708002008,30/08/2017,C00040,SP003,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.103,152.61
CI201709000223,21/09/2017,C00007,SP003,independent_cafe,BEAN-DECAF-1KG,2,65,0.121,32.64
CI201812000149,23/12/2018,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.077,132.29
CI201708000220,31/08/2017,C00007,SP003,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.14,152.61
CI201812000149,23/12/2018,C00005,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.073,201.08
CI201812000149,23/12/2018,C00005,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.047,206.37
CI201812000150,30/12/2018,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0,132.29
CI201708001309,31/08/2017,C00031,SP003,hotel,BEAN-ESPRESSO-5KG,2,240,0.1,152.61
CI201812000150,30/12/2018,C00005,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,4,260,0.055,201.08
CI201901000151,6/01/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.111,132.61
CI201709000805,1/09/2017,C00019,SP003,restaurant,BEAN-ESPRESSO-5KG,2,240,0.106,152.99
CI201709001312,21/09/2017,C00031,SP003,hotel,BEAN-DECAF-1KG,2,65,0.086,32.64
CI201901000152,13/01/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.067,132.61
CI201709001721,1/09/2017,C00036,SP002,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0,152.99
CI201709002409,23/09/2017,C00046,SP004,independent_cafe,BEAN-DECAF-1KG,2,65,0.215,32.64
CI201901000153,20/01/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0,132.61
CI201709003057,1/09/2017,C00058,SP003,independent_cafe,BEAN-ESPRESSO-5KG,10,240,0.12,152.99
CI201901000153,20/01/2019,C00005,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.082,206.88
CI201709002228,2/09/2017,C00044,SP004,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.249,152.99
CI201901000154,27/01/2019,C00005,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.093,206.88
CI201902000155,3/02/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.06,132.94
CI201709002406,2/09/2017,C00046,SP004,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.32,152.99
CI201902000155,3/02/2019,C00005,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0,207.39
CI201902000156,10/02/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0,132.94
CI201709002791,2/09/2017,C00053,SP003,restaurant,BEAN-ESPRESSO-5KG,2,240,0,152.99
CI201902000157,17/02/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.053,132.94
CI201709001144,4/09/2017,C00028,SP003,hotel,BEAN-ESPRESSO-5KG,10,240,0.111,152.99
CI201902000157,17/02/2019,C00005,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,4,260,0,202.07
CI201709001585,5/09/2017,C00034,SP003,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.113,152.99
CI201903000159,3/03/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0,133.27
CI201709002009,6/09/2017,C00040,SP003,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.14,152.99
CI201903000159,3/03/2019,C00005,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0,207.9
CI201903000160,10/03/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,8,230,0.071,133.27
CI201709002843,6/09/2017,C00055,SP002,restaurant,BEAN-ESPRESSO-5KG,2,240,0.051,152.99
CI201903000160,10/03/2019,C00005,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.087,202.57
CI201903000161,17/03/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0,133.27
CI201709000221,7/09/2017,C00007,SP003,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.107,152.99
CI201709001313,28/09/2017,C00031,SP003,hotel,BEAN-DECAF-1KG,2,65,0.14,32.64
CI201903000162,24/03/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0,133.27
CI201709001310,7/09/2017,C00031,SP003,hotel,BEAN-ESPRESSO-5KG,12,240,0,152.99
CI201903000163,31/03/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,8,230,0,133.27
CI201903000163,31/03/2019,C00005,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.093,202.57
CI201904000164,7/04/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.05,133.6
CI201709001722,8/09/2017,C00036,SP002,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.1,152.99
CI201904000165,14/04/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0.069,133.6
CI201904000165,14/04/2019,C00005,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0,203.07
CI201904000166,21/04/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.067,133.6
CI201709003058,8/09/2017,C00058,SP003,independent_cafe,BEAN-ESPRESSO-5KG,10,240,0,152.99
CI201904000167,28/04/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.05,133.6
CI201709002229,9/09/2017,C00044,SP004,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.274,152.99
CI201904000167,28/04/2019,C00005,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.084,208.41
CI201905000168,5/05/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0.051,133.93
CI201709002407,9/09/2017,C00046,SP004,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.247,152.99
CI201905000168,5/05/2019,C00005,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.053,208.92
CI201905000169,12/05/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.106,133.93
CI201709001145,11/09/2017,C00028,SP003,hotel,BEAN-ESPRESSO-5KG,4,240,0.131,152.99
CI201905000169,12/05/2019,C00005,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0,203.57
CI201905000169,12/05/2019,C00005,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0,208.92
CI201709001586,12/09/2017,C00034,SP003,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.072,152.99
CI201905000170,19/05/2019,C00005,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.087,203.57
CI201905000171,26/05/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.088,133.93
CI201709000735,13/09/2017,C00014,SP003,restaurant,BEAN-ESPRESSO-5KG,4,240,0.109,152.99
CI201905000171,26/05/2019,C00005,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,4,260,0.086,208.92
CI201906000172,2/06/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0,134.26
CI201709002010,13/09/2017,C00040,SP003,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.132,152.99
CI201906000172,2/06/2019,C00005,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.093,209.44
CI201906000173,9/06/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0,134.26
CI201709000222,14/09/2017,C00007,SP003,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.104,152.99
CI201906000174,16/06/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.074,134.26
CI201709001311,14/09/2017,C00031,SP003,hotel,BEAN-ESPRESSO-5KG,10,240,0.112,152.99
CI201906000174,16/06/2019,C00005,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,4,260,0.043,204.07
CI201906000175,23/06/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0,134.26
CI201709001723,15/09/2017,C00036,SP002,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.092,152.99
CI201906000175,23/06/2019,C00005,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.074,204.07
CI201906000176,30/06/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.071,134.26
CI201906000176,30/06/2019,C00005,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.079,209.44
CI201907000177,7/07/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.071,134.59
CI201709003059,15/09/2017,C00058,SP003,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.111,152.99
CI201709002230,16/09/2017,C00044,SP004,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.155,152.99
CI201709003061,29/09/2017,C00058,SP003,independent_cafe,BEAN-DECAF-1KG,2,65,0.121,32.64
CI201907000179,21/07/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.036,134.59
CI201709002408,16/09/2017,C00046,SP004,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.285,152.99
CI201907000180,28/07/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.083,134.59
CI201709001146,18/09/2017,C00028,SP003,hotel,BEAN-ESPRESSO-5KG,4,240,0,152.99
CI201907000180,28/07/2019,C00005,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.084,209.96
CI201908000181,4/08/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.072,134.92
CI201709001587,19/09/2017,C00034,SP003,independent_cafe,BEAN-ESPRESSO-5KG,10,240,0.126,152.99
CI201908000181,4/08/2019,C00005,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.085,210.47
CI201908000182,11/08/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.052,134.92
CI201709002011,20/09/2017,C00040,SP003,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0,152.99
CI201908000182,11/08/2019,C00005,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0,205.08
CI201908000183,18/08/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0,134.92
CI201709000223,21/09/2017,C00007,SP003,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.128,152.99
CI201908000183,18/08/2019,C00005,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,4,260,0.106,205.08
CI201908000184,25/08/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0,134.92
CI201710001727,13/10/2017,C00036,SP002,independent_cafe,BEAN-DECAF-1KG,2,65,0,32.72
CI201909000185,1/09/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.071,135.25
CI201709001312,21/09/2017,C00031,SP003,hotel,BEAN-ESPRESSO-5KG,6,240,0.09,152.99
CI201909000186,8/09/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0,135.25
CI201709001724,22/09/2017,C00036,SP002,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.037,152.99
CI201909000186,8/09/2019,C00005,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.08,210.99
CI201909000187,15/09/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0.091,135.25
CI201909000187,15/09/2019,C00005,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.089,205.58
CI201909000188,22/09/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,8,230,0.076,135.25
CI201709003060,22/09/2017,C00058,SP003,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.139,152.99
CI201909000189,29/09/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,8,230,0.068,135.25
CI201709002231,23/09/2017,C00044,SP004,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.235,152.99
CI201910000190,6/10/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.04,135.59
CI201709002409,23/09/2017,C00046,SP004,independent_cafe,BEAN-ESPRESSO-5KG,8,240,0.179,152.99
CI201910000191,13/10/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.12,135.59
CI201709001147,25/09/2017,C00028,SP003,hotel,BEAN-ESPRESSO-5KG,12,240,0.14,152.99
CI201910000191,13/10/2019,C00005,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.072,211.51
CI201910000192,20/10/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0,135.59
CI201709001588,26/09/2017,C00034,SP003,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.087,152.99
CI201710002234,14/10/2017,C00044,SP004,independent_cafe,BEAN-DECAF-1KG,2,65,0.305,32.72
CI201910000193,27/10/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0.084,135.59
CI201709002012,27/09/2017,C00040,SP003,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.085,152.99
CI201911000194,3/11/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.088,135.92
CI201709000224,28/09/2017,C00007,SP003,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.117,152.99
CI201911000195,10/11/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,8,230,0,135.92
CI201709001313,28/09/2017,C00031,SP003,hotel,BEAN-ESPRESSO-5KG,4,240,0.109,152.99
CI201911000196,17/11/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.08,135.92
CI201709000806,29/09/2017,C00019,SP003,restaurant,BEAN-ESPRESSO-5KG,4,240,0,152.99
CI201911000197,24/11/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0,135.92
CI201709001725,29/09/2017,C00036,SP002,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.095,152.99
CI201710001316,19/10/2017,C00031,SP003,hotel,BEAN-DECAF-1KG,2,65,0.122,32.72
CI201912000198,1/12/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.07,136.25
CI201709003061,29/09/2017,C00058,SP003,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.087,152.99
CI201912000198,1/12/2019,C00005,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,4,260,0.054,207.11
CI201912000199,8/12/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0,136.25
CI201709002232,30/09/2017,C00044,SP004,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.296,152.99
CI201710001151,23/10/2017,C00028,SP003,hotel,BEAN-DECAF-1KG,2,65,0.122,32.72
CI201912000200,15/12/2019,C00005,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.093,136.25
