date,cafe_location,sku,qty_sold,list_unit_price,unit_cost
26/01/2017,warehouse,DRINK-ICED-LATTE,8,6.5,4.07
26/01/2017,warehouse,FOOD-CROISSANT,14,6,4.47
26/01/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,10,5.5,4.27
26/01/2017,warehouse,FOOD-SANDWICH-CHICKEN,4,9.5,6.28
26/01/2017,warehouse,FOOD-SCONE-CHEESE,14,5,4.07
26/01/2017,warehouse,FOOD-BANANA-BREAD,14,6,4.77
26/01/2017,warehouse,FOOD-COOKIE-CHOC,12,4.5,3.87
26/01/2017,warehouse,MOD-ALT-MILK,29,0.8,2.77
27/01/2017,warehouse,DRINK-FLATWHITE,39,5.5,4.97
27/01/2017,warehouse,DRINK-LATTE,27,5.5,4.97
27/01/2017,warehouse,DRINK-CAP,23,5.5,4.97
27/01/2017,warehouse,DRINK-LONGBLACK,16,5,4.77
27/01/2017,warehouse,DRINK-ESP,27,4.5,4.66
27/01/2017,warehouse,DRINK-MOCHA,8,6,5.37
27/01/2017,warehouse,DRINK-CHAI-LATTE,8,6,5.27
27/01/2017,warehouse,DRINK-HOT-CHOC,2,6,5.47
27/01/2017,warehouse,DRINK-ICED-LATTE,6,6.5,5.57
27/01/2017,warehouse,FOOD-CROISSANT,12,6,5.97
27/01/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,20,5.5,5.77
27/01/2017,warehouse,FOOD-SANDWICH-CHICKEN,4,9.5,7.77
27/01/2017,warehouse,FOOD-SCONE-CHEESE,6,5,5.57
27/01/2017,warehouse,FOOD-BANANA-BREAD,6,6,6.27
27/01/2017,warehouse,FOOD-COOKIE-CHOC,14,4.5,5.37
27/01/2017,warehouse,MOD-ALT-MILK,18,0.8,4.26
28/01/2017,warehouse,DRINK-FLATWHITE,47,5.5,4.57
28/01/2017,warehouse,DRINK-LATTE,33,5.5,4.57
28/01/2017,warehouse,DRINK-CAP,12,5.5,4.57
28/01/2017,warehouse,DRINK-LONGBLACK,41,5,4.37
28/01/2017,warehouse,DRINK-ESP,23,4.5,4.27
28/01/2017,warehouse,DRINK-MOCHA,14,6,4.97
28/01/2017,warehouse,DRINK-CHAI-LATTE,14,6,4.87
28/01/2017,warehouse,DRINK-HOT-CHOC,8,6,5.07
28/01/2017,warehouse,DRINK-ICED-LATTE,6,6.5,5.17
28/01/2017,warehouse,FOOD-CROISSANT,6,6,5.58
28/01/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,10,5.5,5.37
28/01/2017,warehouse,FOOD-SANDWICH-CHICKEN,4,9.5,7.38
28/01/2017,warehouse,FOOD-SCONE-CHEESE,10,5,5.17
28/01/2017,warehouse,FOOD-BANANA-BREAD,10,6,5.88
28/01/2017,warehouse,FOOD-COOKIE-CHOC,8,4.5,4.97
28/01/2017,warehouse,MOD-ALT-MILK,18,0.8,3.87
29/01/2017,warehouse,DRINK-FLATWHITE,43,5.5,5.03
29/01/2017,warehouse,DRINK-LATTE,37,5.5,5.03
29/01/2017,warehouse,DRINK-CAP,20,5.5,5.03
29/01/2017,warehouse,DRINK-LONGBLACK,27,5,4.83
29/01/2017,warehouse,DRINK-ESP,31,4.5,4.73
29/01/2017,warehouse,DRINK-MOCHA,6,6,5.43
29/01/2017,warehouse,DRINK-CHAI-LATTE,6,6,5.33
29/01/2017,warehouse,DRINK-HOT-CHOC,4,6,5.53
29/01/2017,warehouse,DRINK-ICED-LATTE,2,6.5,5.63
29/01/2017,warehouse,FOOD-CROISSANT,6,6,6.03
29/01/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,10,5.5,5.83
29/01/2017,warehouse,FOOD-SANDWICH-CHICKEN,4,9.5,7.84
29/01/2017,warehouse,FOOD-SCONE-CHEESE,6,5,5.63
29/01/2017,warehouse,FOOD-BANANA-BREAD,14,6,6.33
29/01/2017,warehouse,MOD-ALT-MILK,16,0.8,4.33
30/01/2017,warehouse,DRINK-FLATWHITE,70,5.5,3.86
30/01/2017,warehouse,DRINK-LATTE,64,5.5,3.86
30/01/2017,warehouse,DRINK-CAP,20,5.5,3.86
30/01/2017,warehouse,DRINK-LONGBLACK,37,5,3.66
30/01/2017,warehouse,DRINK-ESP,25,4.5,3.56
30/01/2017,warehouse,DRINK-MOCHA,10,6,4.26
30/01/2017,warehouse,DRINK-CHAI-LATTE,10,6,4.16
30/01/2017,warehouse,DRINK-HOT-CHOC,2,6,4.36
30/01/2017,warehouse,DRINK-ICED-LATTE,4,6.5,4.46
30/01/2017,warehouse,FOOD-CROISSANT,14,6,4.86
30/01/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,12,5.5,4.66
30/01/2017,warehouse,FOOD-SANDWICH-CHICKEN,16,9.5,6.67
30/01/2017,warehouse,FOOD-SCONE-CHEESE,10,5,4.46
30/01/2017,warehouse,FOOD-BANANA-BREAD,8,6,5.16
30/01/2017,warehouse,FOOD-COOKIE-CHOC,10,4.5,4.26
30/01/2017,warehouse,MOD-ALT-MILK,21,0.8,3.16
31/01/2017,warehouse,DRINK-FLATWHITE,96,5.5,3.05
31/01/2017,warehouse,DRINK-LATTE,61,5.5,3.05
31/01/2017,warehouse,DRINK-CAP,29,5.5,3.05
31/01/2017,warehouse,DRINK-LONGBLACK,64,5,2.85
31/01/2017,warehouse,DRINK-ESP,33,4.5,2.75
31/01/2017,warehouse,DRINK-MOCHA,29,6,3.46
31/01/2017,warehouse,DRINK-CHAI-LATTE,21,6,3.36
31/01/2017,warehouse,DRINK-HOT-CHOC,12,6,3.56
31/01/2017,warehouse,DRINK-ICED-LATTE,10,6.5,3.66
31/01/2017,warehouse,FOOD-CROISSANT,16,6,4.06
31/01/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,14,5.5,3.86
31/01/2017,warehouse,FOOD-SANDWICH-CHICKEN,10,9.5,5.86
31/01/2017,warehouse,FOOD-SCONE-CHEESE,8,5,3.66
31/01/2017,warehouse,FOOD-BANANA-BREAD,14,6,4.36
31/01/2017,warehouse,FOOD-COOKIE-CHOC,20,4.5,3.46
31/01/2017,warehouse,MOD-ALT-MILK,41,0.8,2.35
1/02/2017,warehouse,DRINK-FLATWHITE,94,5.5,3.09
1/02/2017,warehouse,DRINK-LATTE,82,5.5,3.09
1/02/2017,warehouse,DRINK-CAP,37,5.5,3.09
1/02/2017,warehouse,DRINK-LONGBLACK,43,5,2.89
1/02/2017,warehouse,DRINK-ESP,45,4.5,2.79
1/02/2017,warehouse,DRINK-MOCHA,12,6,3.49
1/02/2017,warehouse,DRINK-CHAI-LATTE,10,6,3.39
1/02/2017,warehouse,DRINK-HOT-CHOC,6,6,3.59
1/02/2017,warehouse,DRINK-ICED-LATTE,10,6.5,3.7
1/02/2017,warehouse,FOOD-CROISSANT,25,6,4.11
1/02/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,25,5.5,3.9
1/02/2017,warehouse,FOOD-SANDWICH-CHICKEN,16,9.5,5.91
1/02/2017,warehouse,FOOD-SCONE-CHEESE,16,5,3.7
1/02/2017,warehouse,FOOD-BANANA-BREAD,6,6,4.41
1/02/2017,warehouse,FOOD-COOKIE-CHOC,10,4.5,3.49
1/02/2017,warehouse,MOD-ALT-MILK,31,0.8,2.39
2/02/2017,warehouse,DRINK-FLATWHITE,80,5.5,3.91
2/02/2017,warehouse,DRINK-LATTE,45,5.5,3.91
2/02/2017,warehouse,DRINK-CAP,21,5.5,3.91
2/02/2017,warehouse,DRINK-LONGBLACK,23,5,3.71
2/02/2017,warehouse,DRINK-ESP,31,4.5,3.61
2/02/2017,warehouse,DRINK-MOCHA,12,6,4.31
2/02/2017,warehouse,DRINK-CHAI-LATTE,12,6,4.21
2/02/2017,warehouse,DRINK-HOT-CHOC,8,6,4.41
2/02/2017,warehouse,DRINK-ICED-LATTE,4,6.5,4.51
2/02/2017,warehouse,FOOD-CROISSANT,8,6,4.92
2/02/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,16,5.5,4.71
2/02/2017,warehouse,FOOD-SANDWICH-CHICKEN,6,9.5,6.73
2/02/2017,warehouse,FOOD-SCONE-CHEESE,14,5,4.51
2/02/2017,warehouse,FOOD-BANANA-BREAD,14,6,5.22
2/02/2017,warehouse,FOOD-COOKIE-CHOC,6,4.5,4.31
2/02/2017,warehouse,MOD-ALT-MILK,27,0.8,3.21
3/02/2017,warehouse,DRINK-FLATWHITE,57,5.5,3.71
3/02/2017,warehouse,DRINK-LATTE,62,5.5,3.71
3/02/2017,warehouse,DRINK-CAP,49,5.5,3.71
3/02/2017,warehouse,DRINK-LONGBLACK,39,5,3.51
3/02/2017,warehouse,DRINK-ESP,16,4.5,3.41
3/02/2017,warehouse,DRINK-MOCHA,12,6,4.12
3/02/2017,warehouse,DRINK-CHAI-LATTE,8,6,4.02
3/02/2017,warehouse,DRINK-HOT-CHOC,6,6,4.22
3/02/2017,warehouse,DRINK-ICED-LATTE,14,6.5,4.32
3/02/2017,warehouse,FOOD-CROISSANT,16,6,4.73
3/02/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,12,5.5,4.52
3/02/2017,warehouse,FOOD-SANDWICH-CHICKEN,10,9.5,6.53
3/02/2017,warehouse,FOOD-SCONE-CHEESE,10,5,4.32
3/02/2017,warehouse,FOOD-BANANA-BREAD,8,6,5.03
3/02/2017,warehouse,FOOD-COOKIE-CHOC,10,4.5,4.12
3/02/2017,warehouse,MOD-ALT-MILK,25,0.8,3.01
4/02/2017,warehouse,DRINK-FLATWHITE,51,5.5,4.79
4/02/2017,warehouse,DRINK-LATTE,39,5.5,4.79
4/02/2017,warehouse,DRINK-CAP,25,5.5,4.79
4/02/2017,warehouse,DRINK-LONGBLACK,10,5,4.59
4/02/2017,warehouse,DRINK-ESP,21,4.5,4.49
4/02/2017,warehouse,DRINK-MOCHA,6,6,5.19
4/02/2017,warehouse,DRINK-CHAI-LATTE,6,6,5.09
4/02/2017,warehouse,DRINK-HOT-CHOC,10,6,5.29
4/02/2017,warehouse,DRINK-ICED-LATTE,6,6.5,5.39
4/02/2017,warehouse,FOOD-CROISSANT,12,6,5.8
4/02/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,12,5.5,5.59
4/02/2017,warehouse,FOOD-SANDWICH-CHICKEN,8,9.5,7.61
4/02/2017,warehouse,FOOD-SCONE-CHEESE,10,5,5.39
4/02/2017,warehouse,FOOD-BANANA-BREAD,6,6,6.1
4/02/2017,warehouse,FOOD-COOKIE-CHOC,6,4.5,5.19
4/02/2017,warehouse,MOD-ALT-MILK,20,0.8,4.09
5/02/2017,warehouse,DRINK-FLATWHITE,47,5.5,4.91
5/02/2017,warehouse,DRINK-LATTE,41,5.5,4.91
5/02/2017,warehouse,DRINK-CAP,8,5.5,4.91
5/02/2017,warehouse,DRINK-LONGBLACK,23,5,4.71
5/02/2017,warehouse,DRINK-ESP,16,4.5,4.61
5/02/2017,warehouse,DRINK-MOCHA,14,6,5.31
5/02/2017,warehouse,DRINK-CHAI-LATTE,4,6,5.21
5/02/2017,warehouse,DRINK-ICED-LATTE,12,6.5,5.51
5/02/2017,warehouse,FOOD-CROISSANT,12,6,5.92
5/02/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,4,5.5,5.71
5/02/2017,warehouse,FOOD-SANDWICH-CHICKEN,14,9.5,7.73
5/02/2017,warehouse,FOOD-SCONE-CHEESE,12,5,5.51
5/02/2017,warehouse,FOOD-BANANA-BREAD,8,6,6.22
5/02/2017,warehouse,FOOD-COOKIE-CHOC,6,4.5,5.31
5/02/2017,warehouse,MOD-ALT-MILK,20,0.8,4.21
6/02/2017,warehouse,DRINK-FLATWHITE,86,5.5,3.4
6/02/2017,warehouse,DRINK-LATTE,64,5.5,3.4
6/02/2017,warehouse,DRINK-CAP,18,5.5,3.4
6/02/2017,warehouse,DRINK-LONGBLACK,47,5,3.2
6/02/2017,warehouse,DRINK-ESP,23,4.5,3.1
6/02/2017,warehouse,DRINK-MOCHA,16,6,3.8
6/02/2017,warehouse,DRINK-CHAI-LATTE,14,6,3.7
6/02/2017,warehouse,DRINK-HOT-CHOC,4,6,3.9
6/02/2017,warehouse,DRINK-ICED-LATTE,16,6.5,4
6/02/2017,warehouse,FOOD-CROISSANT,23,6,4.41
6/02/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,8,5.5,4.2
6/02/2017,warehouse,FOOD-SANDWICH-CHICKEN,10,9.5,6.22
6/02/2017,warehouse,FOOD-SCONE-CHEESE,20,5,4
6/02/2017,warehouse,FOOD-BANANA-BREAD,18,6,4.71
6/02/2017,warehouse,FOOD-COOKIE-CHOC,8,4.5,3.8
6/02/2017,warehouse,MOD-ALT-MILK,29,0.8,2.7
7/02/2017,warehouse,DRINK-FLATWHITE,66,5.5,3.65
7/02/2017,warehouse,DRINK-LATTE,68,5.5,3.65
7/02/2017,warehouse,DRINK-CAP,41,5.5,3.65
7/02/2017,warehouse,DRINK-LONGBLACK,33,5,3.45
7/02/2017,warehouse,DRINK-ESP,31,4.5,3.35
7/02/2017,warehouse,DRINK-MOCHA,20,6,4.05
7/02/2017,warehouse,DRINK-CHAI-LATTE,12,6,3.95
7/02/2017,warehouse,DRINK-HOT-CHOC,2,6,4.15
7/02/2017,warehouse,DRINK-ICED-LATTE,8,6.5,4.25
7/02/2017,warehouse,FOOD-CROISSANT,12,6,4.66
7/02/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,10,5.5,4.45
7/02/2017,warehouse,FOOD-SANDWICH-CHICKEN,4,9.5,6.47
7/02/2017,warehouse,FOOD-SCONE-CHEESE,8,5,4.25
7/02/2017,warehouse,FOOD-BANANA-BREAD,10,6,4.96
7/02/2017,warehouse,FOOD-COOKIE-CHOC,8,4.5,4.05
7/02/2017,warehouse,MOD-ALT-MILK,29,0.8,2.95
8/02/2017,warehouse,DRINK-FLATWHITE,43,5.5,3.79
8/02/2017,warehouse,DRINK-LATTE,64,5.5,3.79
8/02/2017,warehouse,DRINK-CAP,35,5.5,3.79
8/02/2017,warehouse,DRINK-LONGBLACK,25,5,3.59
8/02/2017,warehouse,DRINK-ESP,41,4.5,3.49
8/02/2017,warehouse,DRINK-MOCHA,12,6,4.19
8/02/2017,warehouse,DRINK-CHAI-LATTE,10,6,4.09
8/02/2017,warehouse,DRINK-HOT-CHOC,2,6,4.29
8/02/2017,warehouse,DRINK-ICED-LATTE,12,6.5,4.39
8/02/2017,warehouse,FOOD-CROISSANT,21,6,4.8
8/02/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,12,5.5,4.59
8/02/2017,warehouse,FOOD-SANDWICH-CHICKEN,8,9.5,6.61
8/02/2017,warehouse,FOOD-SCONE-CHEESE,16,5,4.39
8/02/2017,warehouse,FOOD-BANANA-BREAD,8,6,5.1
8/02/2017,warehouse,FOOD-COOKIE-CHOC,2,4.5,4.19
8/02/2017,warehouse,MOD-ALT-MILK,31,0.8,3.09
9/02/2017,warehouse,DRINK-FLATWHITE,84,5.5,3.79
9/02/2017,warehouse,DRINK-LATTE,61,5.5,3.79
9/02/2017,warehouse,DRINK-CAP,20,5.5,3.79
9/02/2017,warehouse,DRINK-LONGBLACK,29,5,3.59
9/02/2017,warehouse,DRINK-ESP,23,4.5,3.49
9/02/2017,warehouse,DRINK-MOCHA,12,6,4.19
9/02/2017,warehouse,DRINK-CHAI-LATTE,12,6,4.09
9/02/2017,warehouse,DRINK-HOT-CHOC,4,6,4.29
9/02/2017,warehouse,DRINK-ICED-LATTE,16,6.5,4.39
9/02/2017,warehouse,FOOD-CROISSANT,8,6,4.8
9/02/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,6,5.5,4.59
9/02/2017,warehouse,FOOD-SANDWICH-CHICKEN,16,9.5,6.61
9/02/2017,warehouse,FOOD-SCONE-CHEESE,6,5,4.39
9/02/2017,warehouse,FOOD-BANANA-BREAD,8,6,5.1
9/02/2017,warehouse,FOOD-COOKIE-CHOC,10,4.5,4.19
9/02/2017,warehouse,MOD-ALT-MILK,29,0.8,3.09
10/02/2017,warehouse,DRINK-FLATWHITE,39,5.5,5.01
10/02/2017,warehouse,DRINK-LATTE,41,5.5,5.01
10/02/2017,warehouse,DRINK-CAP,20,5.5,5.01
10/02/2017,warehouse,DRINK-LONGBLACK,29,5,4.81
10/02/2017,warehouse,DRINK-ESP,16,4.5,4.7
10/02/2017,warehouse,DRINK-MOCHA,12,6,5.41
10/02/2017,warehouse,DRINK-CHAI-LATTE,8,6,5.31
10/02/2017,warehouse,DRINK-HOT-CHOC,2,6,5.51
10/02/2017,warehouse,DRINK-ICED-LATTE,6,6.5,5.61
10/02/2017,warehouse,FOOD-CROISSANT,4,6,6.02
10/02/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,14,5.5,5.81
10/02/2017,warehouse,FOOD-SANDWICH-CHICKEN,18,9.5,7.82
10/02/2017,warehouse,FOOD-SCONE-CHEESE,6,5,5.61
10/02/2017,warehouse,FOOD-COOKIE-CHOC,2,4.5,5.41
10/02/2017,warehouse,MOD-ALT-MILK,18,0.8,4.3
11/02/2017,warehouse,DRINK-FLATWHITE,49,5.5,3.9
11/02/2017,warehouse,DRINK-LATTE,53,5.5,3.9
11/02/2017,warehouse,DRINK-CAP,25,5.5,3.9
11/02/2017,warehouse,DRINK-LONGBLACK,27,5,3.7
11/02/2017,warehouse,DRINK-ESP,29,4.5,3.6
11/02/2017,warehouse,DRINK-MOCHA,14,6,4.3
11/02/2017,warehouse,DRINK-CHAI-LATTE,6,6,4.2
11/02/2017,warehouse,DRINK-HOT-CHOC,10,6,4.4
11/02/2017,warehouse,DRINK-ICED-LATTE,14,6.5,4.5
11/02/2017,warehouse,FOOD-CROISSANT,18,6,4.91
11/02/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,16,5.5,4.7
11/02/2017,warehouse,FOOD-SANDWICH-CHICKEN,16,9.5,6.72
11/02/2017,warehouse,FOOD-SCONE-CHEESE,10,5,4.5
11/02/2017,warehouse,FOOD-BANANA-BREAD,2,6,5.21
11/02/2017,warehouse,FOOD-COOKIE-CHOC,18,4.5,4.3
11/02/2017,warehouse,MOD-ALT-MILK,23,0.8,3.19
12/02/2017,warehouse,DRINK-FLATWHITE,45,5.5,3.87
12/02/2017,warehouse,DRINK-LATTE,62,5.5,3.87
12/02/2017,warehouse,DRINK-CAP,57,5.5,3.87
12/02/2017,warehouse,DRINK-LONGBLACK,14,5,3.67
12/02/2017,warehouse,DRINK-ESP,27,4.5,3.57
12/02/2017,warehouse,DRINK-MOCHA,12,6,4.27
12/02/2017,warehouse,DRINK-CHAI-LATTE,14,6,4.17
12/02/2017,warehouse,DRINK-HOT-CHOC,2,6,4.37
12/02/2017,warehouse,DRINK-ICED-LATTE,6,6.5,4.47
12/02/2017,warehouse,FOOD-CROISSANT,8,6,4.88
12/02/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,20,5.5,4.67
12/02/2017,warehouse,FOOD-SANDWICH-CHICKEN,8,9.5,6.69
12/02/2017,warehouse,FOOD-SCONE-CHEESE,12,5,4.47
12/02/2017,warehouse,FOOD-BANANA-BREAD,8,6,5.18
12/02/2017,warehouse,FOOD-COOKIE-CHOC,18,4.5,4.27
12/02/2017,warehouse,MOD-ALT-MILK,21,0.8,3.16
13/02/2017,warehouse,DRINK-FLATWHITE,59,5.5,3.95
13/02/2017,warehouse,DRINK-LATTE,43,5.5,3.95
13/02/2017,warehouse,DRINK-CAP,27,5.5,3.95
13/02/2017,warehouse,DRINK-LONGBLACK,43,5,3.75
13/02/2017,warehouse,DRINK-ESP,12,4.5,3.65
13/02/2017,warehouse,DRINK-MOCHA,14,6,4.35
13/02/2017,warehouse,DRINK-CHAI-LATTE,18,6,4.25
13/02/2017,warehouse,DRINK-HOT-CHOC,8,6,4.45
13/02/2017,warehouse,DRINK-ICED-LATTE,10,6.5,4.55
13/02/2017,warehouse,FOOD-CROISSANT,14,6,4.96
13/02/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,18,5.5,4.75
13/02/2017,warehouse,FOOD-SANDWICH-CHICKEN,12,9.5,6.77
13/02/2017,warehouse,FOOD-SCONE-CHEESE,14,5,4.55
13/02/2017,warehouse,FOOD-COOKIE-CHOC,10,4.5,4.35
13/02/2017,warehouse,MOD-ALT-MILK,23,0.8,3.24
14/02/2017,warehouse,DRINK-FLATWHITE,86,5.5,3.13
14/02/2017,warehouse,DRINK-LATTE,74,5.5,3.13
14/02/2017,warehouse,DRINK-CAP,35,5.5,3.13
14/02/2017,warehouse,DRINK-LONGBLACK,59,5,2.93
14/02/2017,warehouse,DRINK-ESP,35,4.5,2.83
14/02/2017,warehouse,DRINK-MOCHA,16,6,3.53
14/02/2017,warehouse,DRINK-CHAI-LATTE,10,6,3.43
14/02/2017,warehouse,DRINK-HOT-CHOC,6,6,3.63
14/02/2017,warehouse,DRINK-ICED-LATTE,8,6.5,3.73
14/02/2017,warehouse,FOOD-CROISSANT,27,6,4.14
14/02/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,6,5.5,3.93
14/02/2017,warehouse,FOOD-SANDWICH-CHICKEN,10,9.5,5.95
14/02/2017,warehouse,FOOD-SCONE-CHEESE,18,5,3.73
14/02/2017,warehouse,FOOD-BANANA-BREAD,18,6,4.45
14/02/2017,warehouse,FOOD-COOKIE-CHOC,18,4.5,3.53
14/02/2017,warehouse,MOD-ALT-MILK,35,0.8,2.43
15/02/2017,warehouse,DRINK-FLATWHITE,51,5.5,3.87
15/02/2017,warehouse,DRINK-LATTE,78,5.5,3.87
15/02/2017,warehouse,DRINK-CAP,21,5.5,3.87
15/02/2017,warehouse,DRINK-LONGBLACK,31,5,3.67
15/02/2017,warehouse,DRINK-ESP,25,4.5,3.57
15/02/2017,warehouse,DRINK-MOCHA,12,6,4.27
15/02/2017,warehouse,DRINK-CHAI-LATTE,8,6,4.17
15/02/2017,warehouse,DRINK-HOT-CHOC,4,6,4.37
15/02/2017,warehouse,DRINK-ICED-LATTE,8,6.5,4.47
15/02/2017,warehouse,FOOD-CROISSANT,14,6,4.88
15/02/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,4,5.5,4.67
15/02/2017,warehouse,FOOD-SANDWICH-CHICKEN,16,9.5,6.69
15/02/2017,warehouse,FOOD-SCONE-CHEESE,16,5,4.47
15/02/2017,warehouse,FOOD-BANANA-BREAD,12,6,5.18
15/02/2017,warehouse,FOOD-COOKIE-CHOC,8,4.5,4.27
15/02/2017,warehouse,MOD-ALT-MILK,25,0.8,3.16
16/02/2017,warehouse,DRINK-FLATWHITE,53,5.5,3.47
16/02/2017,warehouse,DRINK-LATTE,55,5.5,3.47
16/02/2017,warehouse,DRINK-CAP,37,5.5,3.47
16/02/2017,warehouse,DRINK-LONGBLACK,45,5,3.27
16/02/2017,warehouse,DRINK-ESP,29,4.5,3.17
16/02/2017,warehouse,DRINK-MOCHA,21,6,3.87
16/02/2017,warehouse,DRINK-CHAI-LATTE,8,6,3.77
16/02/2017,warehouse,DRINK-HOT-CHOC,8,6,3.97
16/02/2017,warehouse,DRINK-ICED-LATTE,8,6.5,4.07
16/02/2017,warehouse,FOOD-CROISSANT,27,6,4.48
16/02/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,14,5.5,4.27
16/02/2017,warehouse,FOOD-SANDWICH-CHICKEN,18,9.5,6.29
16/02/2017,warehouse,FOOD-SCONE-CHEESE,14,5,4.07
16/02/2017,warehouse,FOOD-BANANA-BREAD,8,6,4.78
16/02/2017,warehouse,FOOD-COOKIE-CHOC,14,4.5,3.87
16/02/2017,warehouse,MOD-ALT-MILK,33,0.8,2.77
17/02/2017,warehouse,DRINK-FLATWHITE,90,5.5,3.19
17/02/2017,warehouse,DRINK-LATTE,70,5.5,3.19
17/02/2017,warehouse,DRINK-CAP,33,5.5,3.19
17/02/2017,warehouse,DRINK-LONGBLACK,43,5,2.99
17/02/2017,warehouse,DRINK-ESP,33,4.5,2.89
17/02/2017,warehouse,DRINK-MOCHA,12,6,3.59
17/02/2017,warehouse,DRINK-CHAI-LATTE,21,6,3.49
17/02/2017,warehouse,DRINK-HOT-CHOC,6,6,3.69
17/02/2017,warehouse,DRINK-ICED-LATTE,14,6.5,3.79
17/02/2017,warehouse,FOOD-CROISSANT,21,6,4.2
17/02/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,27,5.5,3.99
17/02/2017,warehouse,FOOD-SANDWICH-CHICKEN,14,9.5,6.01
17/02/2017,warehouse,FOOD-SCONE-CHEESE,8,5,3.79
17/02/2017,warehouse,FOOD-BANANA-BREAD,6,6,4.51
17/02/2017,warehouse,FOOD-COOKIE-CHOC,12,4.5,3.59
17/02/2017,warehouse,MOD-ALT-MILK,35,0.8,2.49
18/02/2017,warehouse,DRINK-FLATWHITE,39,5.5,4.98
18/02/2017,warehouse,DRINK-LATTE,43,5.5,4.98
18/02/2017,warehouse,DRINK-CAP,14,5.5,4.98
18/02/2017,warehouse,DRINK-LONGBLACK,35,5,4.78
18/02/2017,warehouse,DRINK-ESP,16,4.5,4.68
18/02/2017,warehouse,DRINK-MOCHA,10,6,5.38
18/02/2017,warehouse,DRINK-CHAI-LATTE,6,6,5.28
18/02/2017,warehouse,DRINK-HOT-CHOC,2,6,5.48
18/02/2017,warehouse,DRINK-ICED-LATTE,8,6.5,5.58
18/02/2017,warehouse,FOOD-CROISSANT,12,6,5.99
18/02/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,4,5.5,5.78
18/02/2017,warehouse,FOOD-SANDWICH-CHICKEN,8,9.5,7.8
18/02/2017,warehouse,FOOD-SCONE-CHEESE,2,5,5.58
18/02/2017,warehouse,FOOD-BANANA-BREAD,12,6,6.29
18/02/2017,warehouse,FOOD-COOKIE-CHOC,8,4.5,5.38
18/02/2017,warehouse,MOD-ALT-MILK,18,0.8,4.28
19/02/2017,warehouse,DRINK-FLATWHITE,55,5.5,4.05
19/02/2017,warehouse,DRINK-LATTE,49,5.5,4.05
19/02/2017,warehouse,DRINK-CAP,21,5.5,4.05
19/02/2017,warehouse,DRINK-LONGBLACK,41,5,3.85
19/02/2017,warehouse,DRINK-ESP,20,4.5,3.75
19/02/2017,warehouse,DRINK-MOCHA,12,6,4.46
19/02/2017,warehouse,DRINK-CHAI-LATTE,16,6,4.35
19/02/2017,warehouse,DRINK-HOT-CHOC,2,6,4.56
19/02/2017,warehouse,DRINK-ICED-LATTE,8,6.5,4.66
19/02/2017,warehouse,FOOD-CROISSANT,10,6,5.07
19/02/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,14,5.5,4.86
19/02/2017,warehouse,FOOD-SANDWICH-CHICKEN,12,9.5,6.87
19/02/2017,warehouse,FOOD-SCONE-CHEESE,16,5,4.66
19/02/2017,warehouse,FOOD-BANANA-BREAD,12,6,5.37
19/02/2017,warehouse,FOOD-COOKIE-CHOC,2,4.5,4.46
19/02/2017,warehouse,MOD-ALT-MILK,23,0.8,3.35
20/02/2017,warehouse,DRINK-FLATWHITE,78,5.5,3.53
20/02/2017,warehouse,DRINK-LATTE,74,5.5,3.53
20/02/2017,warehouse,DRINK-CAP,23,5.5,3.53
20/02/2017,warehouse,DRINK-LONGBLACK,25,5,3.33
20/02/2017,warehouse,DRINK-ESP,23,4.5,3.23
20/02/2017,warehouse,DRINK-MOCHA,10,6,3.93
20/02/2017,warehouse,DRINK-CHAI-LATTE,16,6,3.83
20/02/2017,warehouse,DRINK-HOT-CHOC,8,6,4.03
20/02/2017,warehouse,DRINK-ICED-LATTE,10,6.5,4.13
20/02/2017,warehouse,FOOD-CROISSANT,14,6,4.54
20/02/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,8,5.5,4.33
20/02/2017,warehouse,FOOD-SANDWICH-CHICKEN,21,9.5,6.35
20/02/2017,warehouse,FOOD-SCONE-CHEESE,12,5,4.13
